Area,Date,Sales,Avg_Price,Med_Price
C01,2000-11-01,89,228091,202000
C02,2000-11-01,23,409979,267000
C03,2000-11-01,2,291568,291568
C04,2000-11-01,11,218673,172000
C06,2000-11-01,3,171667,173000
C07,2000-11-01,26,187346,186000
C08,2000-11-01,70,189461,169500
C09,2000-11-01,5,316980,330000
C10,2000-11-01,19,237468,221450
C11,2000-11-01,11,119419,113500
C12,2000-11-01,2,591200,591200
C13,2000-11-01,21,207229,179500
C14,2000-11-01,39,224183,213000
C15,2000-11-01,25,225640,155000
E01,2000-11-01,5,149060,155000
E02,2000-11-01,2,272450,272450
E03,2000-11-01,39,137359,130000
E04,2000-11-01,27,127418,131500
E05,2000-11-01,44,174322,169900
E06,2000-11-01,7,159943,160000
E07,2000-11-01,30,147740,149900
E08,2000-11-01,23,149630,133000
E09,2000-11-01,23,149021,151900
E10,2000-11-01,6,124167,124000
E11,2000-11-01,26,122492,125000
W01,2000-11-01,8,184625,173750
W02,2000-11-01,2,253500,253500
W03,2000-11-01,7,133214,136500
W04,2000-11-01,19,119711,117000
W05,2000-11-01,23,100513,107000
W06,2000-11-01,22,238764,220900
W07,2000-11-01,2,242000,242000
W08,2000-11-01,35,202806,156000
W09,2000-11-01,16,123488,107750
W10,2000-11-01,35,121540,125000
