Area,Date,Sales,Avg_Price,Med_Price
C01,2007-11-01,283,355165,307500
C02,2007-11-01,27,580583,363000
C03,2007-11-01,15,774396,530000
C04,2007-11-01,25,350372,318500
C06,2007-11-01,12,259825,266500
C07,2007-11-01,80,279646,260000
C08,2007-11-01,114,337906,303750
C09,2007-11-01,12,557833,586000
C10,2007-11-01,37,366513,359288
C11,2007-11-01,20,197645,204950
C12,2007-11-01,11,684182,510000
C13,2007-11-01,33,251242,226000
C14,2007-11-01,134,296897,267750
C15,2007-11-01,50,273504,225950
E01,2007-11-01,7,353824,392500
E02,2007-11-01,8,334875,329000
E03,2007-11-01,24,152892,136750
E04,2007-11-01,34,163532,166000
E05,2007-11-01,38,204311,200000
E06,2007-11-01,3,257104,248313
E07,2007-11-01,29,181319,188000
E08,2007-11-01,19,172595,154500
E09,2007-11-01,65,190491,190000
E10,2007-11-01,3,154300,173000
E11,2007-11-01,13,133962,146000
W01,2007-11-01,26,295392,283500
W02,2007-11-01,4,311500,296500
W03,2007-11-01,11,186909,184000
W04,2007-11-01,27,153274,156500
W05,2007-11-01,16,130050,130000
W06,2007-11-01,59,373701,297000
W07,2007-11-01,28,258036,240500
W08,2007-11-01,57,263082,205500
W09,2007-11-01,18,140833,113250
W10,2007-11-01,31,147339,141000
