Area,Date,Sales,Avg_Price,Med_Price
C01,2019-05-01,434,744482,650500
C02,2019-05-01,61,1138851,845000
C03,2019-05-01,22,781036,685000
C04,2019-05-01,24,831792,741450
C06,2019-05-01,9,497967,462900
C07,2019-05-01,63,606408,565000
C08,2019-05-01,199,700418,640000
C09,2019-05-01,14,1042639,868750
C10,2019-05-01,51,705912,650225
C11,2019-05-01,22,509327,477000
C12,2019-05-01,8,1003125,900000
C13,2019-05-01,39,570233,525000
C14,2019-05-01,81,596693,571500
C15,2019-05-01,84,547787,491000
E01,2019-05-01,16,742514,706500
E02,2019-05-01,13,814692,635000
E03,2019-05-01,10,449750,380000
E04,2019-05-01,24,397600,382500
E05,2019-05-01,39,437213,403000
E06,2019-05-01,5,701000,740000
E07,2019-05-01,34,423726,420500
E08,2019-05-01,14,430104,377500
E09,2019-05-01,58,438615,428500
E10,2019-05-01,8,352389,364500
E11,2019-05-01,27,362037,353000
W01,2019-05-01,39,690869,619000
W02,2019-05-01,24,643700,626750
W03,2019-05-01,9,553111,541000
W04,2019-05-01,40,454470,446250
W05,2019-05-01,31,373932,389000
W06,2019-05-01,90,632985,543000
W07,2019-05-01,2,964000,964000
W08,2019-05-01,92,519037,514750
W09,2019-05-01,10,374050,351500
W10,2019-05-01,43,388935,390000
