Area,Date,Sales,Avg_Price,Med_Price
C01,2001-09-01,70,262986,221000
C02,2001-09-01,13,436192,340000
C03,2001-09-01,2,217750,217750
C04,2001-09-01,8,234000,147000
C06,2001-09-01,2,174950,174950
C07,2001-09-01,22,215359,209250
C08,2001-09-01,80,208515,184000
C09,2001-09-01,4,442813,190125
C10,2001-09-01,12,258408,230500
C11,2001-09-01,20,132988,123950
C12,2001-09-01,4,782000,806500
C13,2001-09-01,15,219293,187000
C14,2001-09-01,61,227761,215000
C15,2001-09-01,25,181384,165000
E01,2001-09-01,2,273000,273000
E02,2001-09-01,3,248000,285000
E03,2001-09-01,27,141541,133500
E04,2001-09-01,25,136554,143500
E05,2001-09-01,31,182969,183800
E06,2001-09-01,2,161000,161000
E07,2001-09-01,39,162221,161000
E08,2001-09-01,33,139158,140000
E09,2001-09-01,28,146971,141800
E10,2001-09-01,2,127500,127500
E11,2001-09-01,22,131218,134500
W01,2001-09-01,7,183857,173000
W02,2001-09-01,2,265000,265000
W03,2001-09-01,6,147750,168000
W04,2001-09-01,21,121348,124000
W05,2001-09-01,34,108974,114000
W06,2001-09-01,11,256518,239000
W07,2001-09-01,2,176500,176500
W08,2001-09-01,30,202567,177000
W09,2001-09-01,21,120795,96000
W10,2001-09-01,47,129527,128000
