Area,Date,Sales,Avg_Price,Med_Price
C01,2019-09-01,314,738589,661000
C02,2019-09-01,35,1262645,960000
C03,2019-09-01,9,1210567,1100000
C04,2019-09-01,18,873522,722500
C06,2019-09-01,18,544889,538500
C07,2019-09-01,57,614565,572000
C08,2019-09-01,164,711685,635000
C09,2019-09-01,16,1080844,904750
C10,2019-09-01,37,734492,647500
C11,2019-09-01,16,457831,435000
C12,2019-09-01,5,1078000,780000
C13,2019-09-01,26,646622,562000
C14,2019-09-01,74,615100,607500
C15,2019-09-01,88,534833,506944
E01,2019-09-01,18,786194,745000
E02,2019-09-01,7,587843,580000
E03,2019-09-01,13,480454,395000
E04,2019-09-01,33,406512,405000
E05,2019-09-01,39,469166,438000
E06,2019-09-01,4,596250,480000
E07,2019-09-01,41,428573,431000
E08,2019-09-01,22,423123,367500
E09,2019-09-01,39,446764,430700
E10,2019-09-01,4,267250,243000
E11,2019-09-01,16,361500,339950
W01,2019-09-01,21,727886,665000
W02,2019-09-01,26,631269,597500
W03,2019-09-01,8,521625,537500
W04,2019-09-01,25,463060,439000
W05,2019-09-01,31,427935,435000
W06,2019-09-01,90,612389,564500
W07,2019-09-01,3,1033933,1195000
W08,2019-09-01,76,537329,510000
W09,2019-09-01,13,420346,422000
W10,2019-09-01,44,398270,407500
