Area,Date,Sales,Avg_Price,Med_Price
C01,2005-08-01,221,277803,238000
C02,2005-08-01,20,353894,258500
C03,2005-08-01,9,577072,572500
C04,2005-08-01,17,268582,207000
C06,2005-08-01,3,169500,142500
C07,2005-08-01,42,207969,199250
C08,2005-08-01,94,255925,225750
C09,2005-08-01,11,376782,340000
C10,2005-08-01,17,298032,271753
C11,2005-08-01,15,205073,178300
C12,2005-08-01,7,339757,336500
C13,2005-08-01,30,221310,211500
C14,2005-08-01,152,255375,240500
C15,2005-08-01,53,218679,186000
E01,2005-08-01,1,387000,387000
E02,2005-08-01,8,396413,315750
E03,2005-08-01,19,154816,146100
E04,2005-08-01,24,142867,139000
E05,2005-08-01,40,218500,200900
E06,2005-08-01,1,171750,171750
E07,2005-08-01,36,175425,175000
E08,2005-08-01,21,157600,159000
E09,2005-08-01,44,180488,177750
E10,2005-08-01,3,132333,137000
E11,2005-08-01,20,144900,149000
W01,2005-08-01,9,215778,213000
W02,2005-08-01,2,231500,231500
W03,2005-08-01,8,174213,171000
W04,2005-08-01,23,150530,149500
W05,2005-08-01,22,121823,104500
W06,2005-08-01,45,314078,247900
W07,2005-08-01,13,195154,182000
W08,2005-08-01,39,211428,185500
W09,2005-08-01,20,193655,187500
W10,2005-08-01,35,144040,143000
