Area,Date,Sales,Avg_Price,Med_Price
C01,2006-06-01,266,289079,255000
C02,2006-06-01,23,396757,387000
C03,2006-06-01,14,494321,425500
C04,2006-06-01,26,249239,204500
C06,2006-06-01,7,221129,220000
C07,2006-06-01,56,244528,239750
C08,2006-06-01,113,259770,244500
C09,2006-06-01,12,426583,424000
C10,2006-06-01,21,421286,323000
C11,2006-06-01,15,165393,151500
C12,2006-06-01,8,926870,468730
C13,2006-06-01,38,254423,233000
C14,2006-06-01,135,258270,243000
C15,2006-06-01,55,245993,226500
E01,2006-06-01,3,403333,425000
E02,2006-06-01,5,360100,345000
E03,2006-06-01,30,141973,136500
E04,2006-06-01,41,164663,161500
E05,2006-06-01,43,193195,189000
E06,2006-06-01,1,218100,218100
E07,2006-06-01,32,176682,177250
E08,2006-06-01,31,156690,161500
E09,2006-06-01,54,194154,193500
E10,2006-06-01,1,129000,129000
E11,2006-06-01,23,142343,145000
W01,2006-06-01,6,203917,192000
W02,2006-06-01,12,295742,301750
W03,2006-06-01,7,159286,144000
W04,2006-06-01,20,155925,148250
W05,2006-06-01,15,247627,135000
W06,2006-06-01,54,267213,253950
W07,2006-06-01,16,228938,210500
W08,2006-06-01,46,240302,205605
W09,2006-06-01,21,166214,142500
W10,2006-06-01,34,138856,140000
