Area,Date,Sales,Avg_Price,Med_Price
C01,2020-08-01,342,759830,681250
C02,2020-08-01,40,1167774,844000
C03,2020-08-01,12,984075,678000
C04,2020-08-01,8,738502,602500
C06,2020-08-01,20,590091,555000
C07,2020-08-01,59,639531,608000
C08,2020-08-01,170,719257,651000
C09,2020-08-01,15,1319194,1172903
C10,2020-08-01,34,689588,685000
C11,2020-08-01,26,540067,522500
C12,2020-08-01,6,1013667,896500
C13,2020-08-01,28,772884,615000
C14,2020-08-01,91,661577,628000
C15,2020-08-01,85,610247,588000
E01,2020-08-01,15,881800,835000
E02,2020-08-01,9,1090556,685000
E03,2020-08-01,16,459306,446500
E04,2020-08-01,33,463473,460000
E05,2020-08-01,33,521408,499000
E06,2020-08-01,9,628889,595000
E07,2020-08-01,43,486611,490000
E08,2020-08-01,17,433434,428000
E09,2020-08-01,43,492979,485000
E10,2020-08-01,1,310000,310000
E11,2020-08-01,27,421371,420000
W01,2020-08-01,31,685129,645000
W02,2020-08-01,25,748566,670000
W03,2020-08-01,8,556000,546000
W04,2020-08-01,32,455403,438950
W05,2020-08-01,12,485000,470000
W06,2020-08-01,98,678837,630000
W07,2020-08-01,3,994667,1110000
W08,2020-08-01,89,569850,551500
W09,2020-08-01,14,456571,405500
W10,2020-08-01,42,468625,467000
