Area,Date,Sales,Avg_Price,Med_Price
C01,2001-05-01,107,245132,192000
C02,2001-05-01,24,297367,247250
C03,2001-05-01,5,388400,398000
C04,2001-05-01,17,337618,290000
C06,2001-05-01,2,157050,157050
C07,2001-05-01,31,225139,205000
C08,2001-05-01,72,206926,190500
C09,2001-05-01,4,322500,347500
C10,2001-05-01,28,256866,278500
C11,2001-05-01,22,140454,122750
C12,2001-05-01,6,301467,315500
C13,2001-05-01,24,201829,182000
C14,2001-05-01,64,217789,205000
C15,2001-05-01,28,245503,170500
E01,2001-05-01,1,164900,164900
E02,2001-05-01,4,189350,176500
E03,2001-05-01,30,133110,135500
E04,2001-05-01,39,136817,140000
E05,2001-05-01,52,185219,167500
E06,2001-05-01,3,150300,149900
E07,2001-05-01,48,148689,147750
E08,2001-05-01,31,138903,133000
E09,2001-05-01,48,153636,149750
E10,2001-05-01,4,128375,128250
E11,2001-05-01,29,125434,131000
W01,2001-05-01,16,205609,182450
W02,2001-05-01,2,274000,274000
W03,2001-05-01,9,150044,164000
W04,2001-05-01,22,124377,121000
W05,2001-05-01,40,111394,116000
W06,2001-05-01,33,278424,245000
W07,2001-05-01,5,200800,183000
W08,2001-05-01,30,178572,149000
W09,2001-05-01,30,127733,113300
W10,2001-05-01,48,130581,131000
