Area,Date,Sales,Avg_Price,Med_Price
C01,2016-05-01,616,493546,425000
C02,2016-05-01,40,903617,654000
C03,2016-05-01,15,801140,625000
C04,2016-05-01,21,562788,439900
C06,2016-05-01,18,356122,324000
C07,2016-05-01,95,432138,405000
C08,2016-05-01,202,487645,426500
C09,2016-05-01,16,841438,589500
C10,2016-05-01,50,498687,488284
C11,2016-05-01,16,341399,337500
C12,2016-05-01,16,1032500,818750
C13,2016-05-01,49,389344,352000
C14,2016-05-01,155,443975,415000
C15,2016-05-01,115,394368,360000
E01,2016-05-01,18,489566,451500
E02,2016-05-01,8,568723,487000
E03,2016-05-01,17,322129,223000
E04,2016-05-01,29,244283,256000
E05,2016-05-01,47,333328,317000
E06,2016-05-01,4,402625,351250
E07,2016-05-01,55,292493,287000
E08,2016-05-01,25,238020,210000
E09,2016-05-01,60,294091,287750
E10,2016-05-01,3,119000,120000
E11,2016-05-01,24,224012,235000
W01,2016-05-01,39,402208,378000
W02,2016-05-01,29,447914,410000
W03,2016-05-01,13,367554,374000
W04,2016-05-01,29,256250,245000
W05,2016-05-01,34,284047,308150
W06,2016-05-01,110,436172,373000
W07,2016-05-01,5,412140,420000
W08,2016-05-01,105,373424,325000
W09,2016-05-01,19,251258,235000
W10,2016-05-01,40,222165,234500
