Area,Date,Sales,Avg_Price,Med_Price
C01,2014-06-01,356,439650,388500
C02,2014-06-01,34,877332,622500
C03,2014-06-01,5,786400,770000
C04,2014-06-01,20,546000,382000
C06,2014-06-01,10,310905,304500
C07,2014-06-01,62,375114,345000
C08,2014-06-01,175,446624,415000
C09,2014-06-01,11,538464,498000
C10,2014-06-01,46,517533,505000
C11,2014-06-01,25,259200,256500
C12,2014-06-01,11,815545,524000
C13,2014-06-01,38,336866,334000
C14,2014-06-01,142,402242,375000
C15,2014-06-01,76,324430,299900
E01,2014-06-01,19,480823,510500
E02,2014-06-01,14,547436,557000
E03,2014-06-01,10,270950,163250
E04,2014-06-01,35,194283,172000
E05,2014-06-01,40,289103,289500
E06,2014-06-01,2,265500,265500
E07,2014-06-01,41,261075,255000
E08,2014-06-01,22,211659,203000
E09,2014-06-01,61,265049,269000
E10,2014-06-01,2,215000,215000
E11,2014-06-01,19,184721,185000
W01,2014-06-01,17,434767,321490
W02,2014-06-01,14,367780,375250
W03,2014-06-01,6,305500,310000
W04,2014-06-01,33,214163,210000
W05,2014-06-01,32,209384,185500
W06,2014-06-01,66,429977,338250
W07,2014-06-01,4,818250,650750
W08,2014-06-01,80,329652,286000
W09,2014-06-01,20,256640,280950
W10,2014-06-01,30,188963,187500
