Area,Date,Sales,Avg_Price,Med_Price
C01,2011-11-01,355,415901,371000
C02,2011-11-01,29,978660,651000
C03,2011-11-01,12,575500,444000
C04,2011-11-01,15,413800,390000
C06,2011-11-01,9,366577,338200
C07,2011-11-01,55,347454,332000
C08,2011-11-01,117,422083,390000
C09,2011-11-01,9,591333,495000
C10,2011-11-01,37,476097,390000
C11,2011-11-01,17,191576,193000
C12,2011-11-01,11,708864,585000
C13,2011-11-01,38,313851,292500
C14,2011-11-01,122,365894,334000
C15,2011-11-01,48,350913,324400
E01,2011-11-01,11,459355,477000
E02,2011-11-01,7,543986,467500
E03,2011-11-01,11,183264,140000
E04,2011-11-01,25,183446,177000
E05,2011-11-01,40,248402,226500
E06,2011-11-01,4,358000,374000
E07,2011-11-01,42,239250,235000
E08,2011-11-01,10,181650,183750
E09,2011-11-01,37,241241,234000
E10,2011-11-01,5,164980,164000
E11,2011-11-01,21,160076,138000
W01,2011-11-01,26,334496,328500
W02,2011-11-01,10,364920,379500
W03,2011-11-01,8,209850,208400
W04,2011-11-01,25,186288,176000
W05,2011-11-01,23,181822,171000
W06,2011-11-01,43,351430,308000
W07,2011-11-01,4,372625,357500
W08,2011-11-01,68,321735,290000
W09,2011-11-01,22,123730,104750
W10,2011-11-01,21,179629,180000
