Area,Date,Sales,Avg_Price,Med_Price
C01,2005-05-01,231,292409,247500
C02,2005-05-01,30,416643,306500
C03,2005-05-01,7,489900,430000
C04,2005-05-01,27,302850,252000
C06,2005-05-01,5,218200,220000
C07,2005-05-01,41,239200,227000
C08,2005-05-01,112,259701,245000
C09,2005-05-01,20,446415,404500
C10,2005-05-01,30,307613,293450
C11,2005-05-01,29,184990,182500
C12,2005-05-01,12,379608,371900
C13,2005-05-01,43,232430,208900
C14,2005-05-01,140,237847,221000
C15,2005-05-01,41,255709,216200
E01,2005-05-01,5,284020,277000
E02,2005-05-01,12,291117,296200
E03,2005-05-01,38,170795,154750
E04,2005-05-01,36,153681,154500
E05,2005-05-01,47,188998,175500
E06,2005-05-01,4,201425,184000
E07,2005-05-01,40,169629,170000
E08,2005-05-01,25,152520,143000
E09,2005-05-01,56,183130,179500
E10,2005-05-01,2,134250,134250
E11,2005-05-01,21,140586,145000
W01,2005-05-01,10,206420,202500
W02,2005-05-01,2,295500,295500
W03,2005-05-01,12,185750,185000
W04,2005-05-01,23,163504,156000
W05,2005-05-01,17,131765,129000
W06,2005-05-01,60,312877,258000
W07,2005-05-01,10,207650,192000
W08,2005-05-01,38,227705,208250
W09,2005-05-01,19,164395,141000
W10,2005-05-01,38,141317,144700
