Area,Date,Sales,Avg_Price,Med_Price
C01,2011-06-01,464,409610,364745
C02,2011-06-01,51,732113,515000
C03,2011-06-01,9,515111,470000
C04,2011-06-01,17,438788,320000
C06,2011-06-01,15,303293,307000
C07,2011-06-01,80,331712,315250
C08,2011-06-01,173,407641,375000
C09,2011-06-01,15,638460,479900
C10,2011-06-01,54,514383,408500
C11,2011-06-01,22,224753,208250
C12,2011-06-01,6,433000,425500
C13,2011-06-01,34,350264,307157
C14,2011-06-01,152,373127,352900
C15,2011-06-01,60,362271,337000
E01,2011-06-01,14,419700,430000
E02,2011-06-01,13,461138,414000
E03,2011-06-01,26,222013,202500
E04,2011-06-01,25,192760,165000
E05,2011-06-01,47,241968,237000
E06,2011-06-01,2,303000,303000
E07,2011-06-01,33,217039,229500
E08,2011-06-01,21,192267,187000
E09,2011-06-01,59,228942,223000
E10,2011-06-01,5,145500,128000
E11,2011-06-01,35,158200,155000
W01,2011-06-01,42,357752,327000
W02,2011-06-01,18,353422,307500
W03,2011-06-01,12,208708,213500
W04,2011-06-01,25,156436,157000
W05,2011-06-01,26,137762,132000
W06,2011-06-01,57,336265,312000
W07,2011-06-01,30,348570,331250
W08,2011-06-01,47,270889,254000
W09,2011-06-01,21,230714,228500
W10,2011-06-01,36,173644,158500
