Area,Date,Sales,Avg_Price,Med_Price
C01,2004-03-01,243,253020,215000
C02,2004-03-01,37,362970,299000
C03,2004-03-01,11,327364,299000
C04,2004-03-01,25,290337,260400
C06,2004-03-01,7,212214,212000
C07,2004-03-01,39,217668,212000
C08,2004-03-01,126,250749,220500
C09,2004-03-01,20,532595,362500
C10,2004-03-01,30,268331,249950
C11,2004-03-01,14,163036,150250
C12,2004-03-01,6,326800,309250
C13,2004-03-01,22,225500,211750
C14,2004-03-01,123,224552,216000
C15,2004-03-01,46,218415,192750
E01,2004-03-01,3,280467,298000
E02,2004-03-01,14,242950,233250
E03,2004-03-01,32,157341,148250
E04,2004-03-01,50,154370,148000
E05,2004-03-01,62,198391,194100
E06,2004-03-01,5,202800,184500
E07,2004-03-01,39,179572,179000
E08,2004-03-01,38,158397,150250
E09,2004-03-01,47,173249,178000
E10,2004-03-01,2,158000,158000
E11,2004-03-01,19,153105,146500
W01,2004-03-01,12,244658,222500
W02,2004-03-01,5,298900,275000
W03,2004-03-01,10,159640,152750
W04,2004-03-01,21,148655,154000
W05,2004-03-01,28,135536,142500
W06,2004-03-01,38,286068,252000
W07,2004-03-01,16,213638,216900
W08,2004-03-01,49,214719,190000
W09,2004-03-01,28,134470,117000
W10,2004-03-01,46,145826,146700
