Area,Date,Sales,Avg_Price,Med_Price
C01,2003-01-01,93,251596,226500
C02,2003-01-01,19,666400,367000
C03,2003-01-01,5,443996,455000
C04,2003-01-01,9,281422,260000
C06,2003-01-01,1,210000,210000
C07,2003-01-01,24,212213,206500
C08,2003-01-01,46,259442,230000
C09,2003-01-01,14,378336,356100
C10,2003-01-01,11,300536,275000
C11,2003-01-01,11,168227,175000
C12,2003-01-01,4,284800,291500
C13,2003-01-01,15,252400,223000
C14,2003-01-01,57,247816,230000
C15,2003-01-01,15,191100,183000
E01,2003-01-01,1,323500,323500
E02,2003-01-01,1,96000,96000
E03,2003-01-01,18,148583,140250
E04,2003-01-01,16,154906,157000
E05,2003-01-01,24,185421,172500
E06,2003-01-01,0,0,0
E07,2003-01-01,28,167910,164000
E08,2003-01-01,21,153129,155000
E09,2003-01-01,31,186100,192000
E10,2003-01-01,3,146833,165000
E11,2003-01-01,22,146207,152528
W01,2003-01-01,7,201986,200000
W02,2003-01-01,1,309000,309000
W03,2003-01-01,1,201000,201000
W04,2003-01-01,12,131667,134000
W05,2003-01-01,22,120882,130000
W06,2003-01-01,28,228604,214200
W07,2003-01-01,3,217167,225000
W08,2003-01-01,22,206986,180200
W09,2003-01-01,13,127531,119500
W10,2003-01-01,40,137545,140750
