Area,Date,Sales,Avg_Price,Med_Price
C01,2004-06-01,229,250803,228000
C02,2004-06-01,36,616147,355000
C03,2004-06-01,16,415063,344500
C04,2004-06-01,14,266943,196550
C06,2004-06-01,3,219167,215000
C07,2004-06-01,76,214693,210500
C08,2004-06-01,91,230588,209000
C09,2004-06-01,21,426300,343000
C10,2004-06-01,37,305575,248500
C11,2004-06-01,12,147625,139500
C12,2004-06-01,8,365462,364750
C13,2004-06-01,27,231930,213000
C14,2004-06-01,129,243227,232000
C15,2004-06-01,45,196489,181500
E01,2004-06-01,1,349900,349900
E02,2004-06-01,9,246033,221800
E03,2004-06-01,37,173028,154500
E04,2004-06-01,20,150374,150500
E05,2004-06-01,49,185088,175000
E06,2004-06-01,3,192167,194000
E07,2004-06-01,41,173846,176500
E08,2004-06-01,35,148494,148500
E09,2004-06-01,61,181012,177000
E10,2004-06-01,2,163750,163750
E11,2004-06-01,21,140237,139968
W01,2004-06-01,19,240392,230000
W02,2004-06-01,1,285000,285000
W03,2004-06-01,11,169900,164000
W04,2004-06-01,30,145630,150250
W05,2004-06-01,30,137013,148500
W06,2004-06-01,38,260168,233250
W07,2004-06-01,7,233943,190000
W08,2004-06-01,29,231786,185000
W09,2004-06-01,20,170375,137500
W10,2004-06-01,50,145413,146000
