Area,Date,Sales,Avg_Price,Med_Price
C01,2000-02-01,77,248856,185000
C02,2000-02-01,17,337006,260000
C03,2000-02-01,6,358667,341000
C04,2000-02-01,11,189723,160000
C06,2000-02-01,1,131000,131000
C07,2000-02-01,20,200020,176500
C08,2000-02-01,74,181509,163750
C09,2000-02-01,6,383833,224500
C10,2000-02-01,10,231890,200000
C11,2000-02-01,11,120905,133500
C12,2000-02-01,4,400225,280450
C13,2000-02-01,15,185293,174000
C14,2000-02-01,29,214822,218800
C15,2000-02-01,19,239242,163000
E01,2000-02-01,1,1000001,1000001
E02,2000-02-01,1,162000,162000
E03,2000-02-01,37,124641,120000
E04,2000-02-01,18,110256,116000
E05,2000-02-01,29,177317,162500
E06,2000-02-01,6,149808,153500
E07,2000-02-01,39,138750,137300
E08,2000-02-01,17,123412,123000
E09,2000-02-01,22,137313,137750
E10,2000-02-01,4,113375,108000
E11,2000-02-01,22,127795,126000
W01,2000-02-01,16,159619,151500
W02,2000-02-01,0,0,0
W03,2000-02-01,5,155700,148000
W04,2000-02-01,17,103888,103000
W05,2000-02-01,27,97913,103000
W06,2000-02-01,15,246473,234500
W07,2000-02-01,1,179000,179000
W08,2000-02-01,25,152742,141500
W09,2000-02-01,22,148868,119500
W10,2000-02-01,26,119710,123000
