Area,Date,Sales,Avg_Price,Med_Price
C01,2006-07-01,249,289712,255000
C02,2006-07-01,28,344370,316250
C03,2006-07-01,6,457083,495500
C04,2006-07-01,17,265618,250000
C06,2006-07-01,6,232167,230500
C07,2006-07-01,53,250358,240500
C08,2006-07-01,104,280110,255500
C09,2006-07-01,15,408000,279000
C10,2006-07-01,26,376629,324500
C11,2006-07-01,14,192209,146500
C12,2006-07-01,5,629500,397500
C13,2006-07-01,28,236325,211500
C14,2006-07-01,139,263285,245000
C15,2006-07-01,46,241336,198500
E01,2006-07-01,1,313600,313600
E02,2006-07-01,9,269511,295000
E03,2006-07-01,37,173541,157000
E04,2006-07-01,24,151250,142250
E05,2006-07-01,37,206889,191000
E06,2006-07-01,3,285000,319000
E07,2006-07-01,38,172511,170500
E08,2006-07-01,21,151852,143000
E09,2006-07-01,52,192601,185500
E10,2006-07-01,3,121967,128000
E11,2006-07-01,13,142208,148000
W01,2006-07-01,9,221389,204000
W02,2006-07-01,5,240300,223000
W03,2006-07-01,8,162938,158000
W04,2006-07-01,12,156871,161500
W05,2006-07-01,21,140448,148000
W06,2006-07-01,42,301795,255000
W07,2006-07-01,3,268533,295000
W08,2006-07-01,38,214211,206000
W09,2006-07-01,20,173950,130000
W10,2006-07-01,29,150657,142500
