Area,Date,Sales,Avg_Price,Med_Price
C01,2010-01-01,182,397402,351000
C02,2010-01-01,13,629500,431000
C03,2010-01-01,3,941000,535000
C04,2010-01-01,14,295364,292500
C06,2010-01-01,8,255025,253900
C07,2010-01-01,58,325724,314000
C08,2010-01-01,82,347644,325625
C09,2010-01-01,4,488750,495000
C10,2010-01-01,24,438583,406000
C11,2010-01-01,11,181627,189900
C12,2010-01-01,5,871370,584250
C13,2010-01-01,21,266495,257000
C14,2010-01-01,86,332321,319500
C15,2010-01-01,42,335964,309500
E01,2010-01-01,3,339933,289900
E02,2010-01-01,5,327200,301000
E03,2010-01-01,24,188054,148000
E04,2010-01-01,19,189211,207000
E05,2010-01-01,25,217048,205000
E06,2010-01-01,1,296000,296000
E07,2010-01-01,17,195082,200000
E08,2010-01-01,17,177476,169000
E09,2010-01-01,57,230556,234000
E10,2010-01-01,1,120000,120000
E11,2010-01-01,16,118707,110400
W01,2010-01-01,10,285325,269000
W02,2010-01-01,10,352015,348950
W03,2010-01-01,5,206000,220000
W04,2010-01-01,17,157224,157000
W05,2010-01-01,16,136906,139000
W06,2010-01-01,41,353977,333888
W07,2010-01-01,15,319867,282000
W08,2010-01-01,36,255997,221750
W09,2010-01-01,14,133127,117000
W10,2010-01-01,29,161990,158000
