Area,Date,Sales,Avg_Price,Med_Price
C01,2010-02-01,304,394550,356000
C02,2010-02-01,19,574580,525000
C03,2010-02-01,8,623000,547500
C04,2010-02-01,29,344538,285000
C06,2010-02-01,5,267778,261490
C07,2010-02-01,74,328935,314500
C08,2010-02-01,129,362275,339000
C09,2010-02-01,9,985433,516000
C10,2010-02-01,46,464915,401500
C11,2010-02-01,12,232150,236500
C12,2010-02-01,8,794944,578150
C13,2010-02-01,25,260776,240000
C14,2010-02-01,116,369564,340250
C15,2010-02-01,56,300498,282600
E01,2010-02-01,8,443250,446000
E02,2010-02-01,2,438450,438450
E03,2010-02-01,21,200448,159500
E04,2010-02-01,36,185801,183000
E05,2010-02-01,27,223354,206000
E06,2010-02-01,1,401900,401900
E07,2010-02-01,21,202502,202000
E08,2010-02-01,23,181059,175000
E09,2010-02-01,61,233541,230500
E10,2010-02-01,2,142000,142000
E11,2010-02-01,16,158069,158800
W01,2010-02-01,12,340949,338500
W02,2010-02-01,11,354209,381000
W03,2010-02-01,5,175200,153000
W04,2010-02-01,16,166219,165000
W05,2010-02-01,16,132344,132250
W06,2010-02-01,60,335728,310000
W07,2010-02-01,26,348223,323250
W08,2010-02-01,36,256028,252000
W09,2010-02-01,15,161433,118500
W10,2010-02-01,34,158541,161000
