Area,Date,Sales,Avg_Price,Med_Price
C01,2005-04-01,212,283613,237125
C02,2005-04-01,30,398637,377500
C03,2005-04-01,8,335563,315500
C04,2005-04-01,23,255796,230000
C06,2005-04-01,3,227167,223000
C07,2005-04-01,49,234963,219000
C08,2005-04-01,110,241388,224500
C09,2005-04-01,22,422955,327500
C10,2005-04-01,30,306623,279500
C11,2005-04-01,21,176864,169500
C12,2005-04-01,10,304050,318000
C13,2005-04-01,31,252650,221000
C14,2005-04-01,147,232943,224500
C15,2005-04-01,36,224153,186400
E01,2005-04-01,3,256000,285000
E02,2005-04-01,2,279950,279950
E03,2005-04-01,19,150468,155000
E04,2005-04-01,21,151462,158000
E05,2005-04-01,54,184751,177900
E06,2005-04-01,2,172500,172500
E07,2005-04-01,46,169536,169000
E08,2005-04-01,29,146534,148000
E09,2005-04-01,70,178808,178450
E10,2005-04-01,3,163333,165000
E11,2005-04-01,26,135308,140500
W01,2005-04-01,18,233078,235500
W02,2005-04-01,1,275000,275000
W03,2005-04-01,9,181433,183000
W04,2005-04-01,16,139563,137500
W05,2005-04-01,25,144200,145000
W06,2005-04-01,59,285786,250000
W07,2005-04-01,10,295760,268250
W08,2005-04-01,45,230118,193000
W09,2005-04-01,26,149469,124000
W10,2005-04-01,33,144859,147000
