Area,Date,Sales,Avg_Price,Med_Price
C01,2001-04-01,104,243987,206000
C02,2001-04-01,11,387273,334000
C03,2001-04-01,4,603750,612500
C04,2001-04-01,22,241222,199745
C06,2001-04-01,2,173500,173500
C07,2001-04-01,20,211240,201500
C08,2001-04-01,64,209607,193900
C09,2001-04-01,8,324188,336250
C10,2001-04-01,17,249771,245000
C11,2001-04-01,18,139072,123500
C12,2001-04-01,4,292475,298200
C13,2001-04-01,17,219206,195000
C14,2001-04-01,58,233457,229500
C15,2001-04-01,24,193877,152000
E01,2001-04-01,1,97500,97500
E02,2001-04-01,4,170725,169200
E03,2001-04-01,34,134719,129000
E04,2001-04-01,20,131008,123250
E05,2001-04-01,50,183122,172000
E06,2001-04-01,3,176967,174000
E07,2001-04-01,43,151311,151000
E08,2001-04-01,33,137585,131500
E09,2001-04-01,45,158727,156500
E10,2001-04-01,2,102150,102150
E11,2001-04-01,25,126404,131000
W01,2001-04-01,18,201556,181000
W02,2001-04-01,0,0,0
W03,2001-04-01,4,142088,155175
W04,2001-04-01,13,108154,108500
W05,2001-04-01,28,112429,118500
W06,2001-04-01,28,250446,211000
W07,2001-04-01,2,162250,162250
W08,2001-04-01,22,179923,158250
W09,2001-04-01,36,140558,118250
W10,2001-04-01,52,126374,128000
