Area,Date,Sales,Avg_Price,Med_Price
C01,2001-10-01,93,222851,205000
C02,2001-10-01,12,353333,222000
C03,2001-10-01,3,334333,355000
C04,2001-10-01,17,253364,218000
C06,2001-10-01,1,135000,135000
C07,2001-10-01,32,217733,211375
C08,2001-10-01,80,225304,199875
C09,2001-10-01,9,289178,287000
C10,2001-10-01,22,302286,262500
C11,2001-10-01,15,152473,164000
C12,2001-10-01,1,294500,294500
C13,2001-10-01,17,242106,232000
C14,2001-10-01,60,228740,221500
C15,2001-10-01,18,209222,167750
E01,2001-10-01,3,248333,232000
E02,2001-10-01,3,169467,172500
E03,2001-10-01,29,129379,128500
E04,2001-10-01,26,135227,133750
E05,2001-10-01,42,176827,164000
E06,2001-10-01,3,164500,165000
E07,2001-10-01,37,152683,149500
E08,2001-10-01,24,146187,141500
E09,2001-10-01,27,160070,161500
E10,2001-10-01,7,134629,140000
E11,2001-10-01,25,126502,135000
W01,2001-10-01,16,185344,189250
W02,2001-10-01,4,240250,229250
W03,2001-10-01,3,134000,117000
W04,2001-10-01,12,130442,135750
W05,2001-10-01,40,119623,121250
W06,2001-10-01,28,244568,220500
W07,2001-10-01,2,185000,185000
W08,2001-10-01,23,201078,162000
W09,2001-10-01,22,115727,100000
W10,2001-10-01,40,128215,132600
