Area,Date,Sales,Avg_Price,Med_Price
C01,2005-07-01,188,288389,240000
C02,2005-07-01,21,413705,281000
C03,2005-07-01,8,390500,359000
C04,2005-07-01,19,347974,242500
C06,2005-07-01,3,239000,228000
C07,2005-07-01,47,230694,224500
C08,2005-07-01,101,274507,250000
C09,2005-07-01,15,431500,311000
C10,2005-07-01,26,342081,275250
C11,2005-07-01,16,165119,130500
C12,2005-07-01,10,343523,335000
C13,2005-07-01,26,229769,205500
C14,2005-07-01,141,232303,228000
C15,2005-07-01,50,231205,188450
E01,2005-07-01,1,465000,465000
E02,2005-07-01,8,342150,309900
E03,2005-07-01,38,159838,159250
E04,2005-07-01,24,158669,158000
E05,2005-07-01,50,226982,202750
E06,2005-07-01,3,166000,163000
E07,2005-07-01,36,175967,175000
E08,2005-07-01,29,171765,161000
E09,2005-07-01,44,184059,174500
E10,2005-07-01,6,126333,122000
E11,2005-07-01,16,137050,137500
W01,2005-07-01,6,225733,225250
W02,2005-07-01,4,213175,199850
W03,2005-07-01,9,203411,213000
W04,2005-07-01,3,139333,139000
W05,2005-07-01,21,144381,152000
W06,2005-07-01,52,335204,254500
W07,2005-07-01,7,255343,257900
W08,2005-07-01,31,242686,197000
W09,2005-07-01,17,150022,130500
W10,2005-07-01,34,144659,146000
