Area,Date,Sales,Avg_Price,Med_Price
C01,2014-04-01,338,435380,393500
C02,2014-04-01,38,657370,576000
C03,2014-04-01,9,754333,634000
C04,2014-04-01,24,526471,469650
C06,2014-04-01,23,378085,355000
C07,2014-04-01,53,354819,345000
C08,2014-04-01,142,440849,407500
C09,2014-04-01,14,700286,549500
C10,2014-04-01,39,594621,445000
C11,2014-04-01,33,266766,243000
C12,2014-04-01,6,958833,797500
C13,2014-04-01,39,344274,299900
C14,2014-04-01,119,414917,407000
C15,2014-04-01,78,369563,335000
E01,2014-04-01,11,394094,375000
E02,2014-04-01,8,463750,480500
E03,2014-04-01,11,246182,200000
E04,2014-04-01,37,208072,215000
E05,2014-04-01,38,267905,260000
E06,2014-04-01,6,310250,284000
E07,2014-04-01,49,250190,254000
E08,2014-04-01,17,230121,175000
E09,2014-04-01,59,251798,248000
E10,2014-04-01,5,156880,163000
E11,2014-04-01,28,171978,172700
W01,2014-04-01,25,441304,362000
W02,2014-04-01,21,417268,375000
W03,2014-04-01,10,307830,328500
W04,2014-04-01,17,195653,180000
W05,2014-04-01,17,246147,193000
W06,2014-04-01,63,378583,330000
W07,2014-04-01,2,282500,282500
W08,2014-04-01,79,338382,308000
W09,2014-04-01,16,250494,263250
W10,2014-04-01,31,179281,190000
