Area,Date,Sales,Avg_Price,Med_Price
C01,2006-12-01,146,288153,253500
C02,2006-12-01,18,419883,359250
C03,2006-12-01,11,394614,312000
C04,2006-12-01,22,262977,170500
C06,2006-12-01,6,246750,240500
C07,2006-12-01,29,220726,220000
C08,2006-12-01,65,294146,267000
C09,2006-12-01,13,578396,352000
C10,2006-12-01,18,352739,288500
C11,2006-12-01,12,204250,205000
C12,2006-12-01,1,255000,255000
C13,2006-12-01,21,229733,199000
C14,2006-12-01,81,256940,239900
C15,2006-12-01,22,222977,210000
E01,2006-12-01,1,656000,656000
E02,2006-12-01,8,288313,285500
E03,2006-12-01,20,185100,155000
E04,2006-12-01,15,143933,154000
E05,2006-12-01,32,196378,185000
E06,2006-12-01,1,164500,164500
E07,2006-12-01,13,177554,177000
E08,2006-12-01,15,150061,156000
E09,2006-12-01,38,192667,190000
E10,2006-12-01,2,159000,159000
E11,2006-12-01,11,140073,144901
W01,2006-12-01,13,245669,186900
W02,2006-12-01,3,275667,219000
W03,2006-12-01,5,167000,164000
W04,2006-12-01,11,138994,130000
W05,2006-12-01,12,122283,125000
W06,2006-12-01,20,291350,231250
W07,2006-12-01,14,294178,259500
W08,2006-12-01,23,254593,190000
W09,2006-12-01,12,167750,148250
W10,2006-12-01,29,149934,147000
