Area,Date,Sales,Avg_Price,Med_Price
C01,2006-05-01,258,297052,265000
C02,2006-05-01,26,559331,384250
C03,2006-05-01,10,507400,467000
C04,2006-05-01,30,330497,261500
C06,2006-05-01,9,244000,231000
C07,2006-05-01,70,240004,234000
C08,2006-05-01,132,285914,265000
C09,2006-05-01,14,401214,409000
C10,2006-05-01,25,329000,302000
C11,2006-05-01,16,223563,206250
C12,2006-05-01,10,565930,389950
C13,2006-05-01,39,235884,210000
C14,2006-05-01,155,261611,246000
C15,2006-05-01,58,219338,195000
E01,2006-05-01,3,460400,462200
E02,2006-05-01,9,252800,245500
E03,2006-05-01,31,185836,166000
E04,2006-05-01,43,166885,169900
E05,2006-05-01,28,198914,183250
E06,2006-05-01,4,249000,246250
E07,2006-05-01,29,173651,173500
E08,2006-05-01,40,157115,154000
E09,2006-05-01,59,194413,192000
E10,2006-05-01,2,136000,136000
E11,2006-05-01,22,135064,140000
W01,2006-05-01,9,216322,214000
W02,2006-05-01,7,305150,310250
W03,2006-05-01,7,168829,152000
W04,2006-05-01,31,148406,145000
W05,2006-05-01,19,126784,132000
W06,2006-05-01,61,329701,273500
W07,2006-05-01,22,298895,232750
W08,2006-05-01,33,220883,199000
W09,2006-05-01,22,157214,113000
W10,2006-05-01,30,143732,146250
