Area,Date,Sales,Avg_Price,Med_Price
C01,2008-12-01,91,332794,296000
C02,2008-12-01,10,667400,500000
C03,2008-12-01,3,348333,385000
C04,2008-12-01,8,292625,224000
C06,2008-12-01,3,260167,265000
C07,2008-12-01,26,269858,275250
C08,2008-12-01,51,288466,275000
C09,2008-12-01,2,410000,410000
C10,2008-12-01,21,360019,327000
C11,2008-12-01,6,192667,174250
C12,2008-12-01,1,410000,410000
C13,2008-12-01,8,238500,218500
C14,2008-12-01,42,281060,257500
C15,2008-12-01,12,285750,227500
E01,2008-12-01,3,420667,445000
E02,2008-12-01,2,241500,241500
E03,2008-12-01,13,159498,148000
E04,2008-12-01,11,177455,176000
E05,2008-12-01,19,182115,166000
E06,2008-12-01,1,192000,192000
E07,2008-12-01,8,175994,173075
E08,2008-12-01,17,143817,134990
E09,2008-12-01,21,192602,207500
E10,2008-12-01,1,125000,125000
E11,2008-12-01,7,108429,106000
W01,2008-12-01,6,370133,394950
W02,2008-12-01,4,251125,239250
W03,2008-12-01,4,188375,186000
W04,2008-12-01,4,156875,157750
W05,2008-12-01,13,118923,115000
W06,2008-12-01,21,300464,261000
W07,2008-12-01,12,263933,263000
W08,2008-12-01,16,242281,211500
W09,2008-12-01,15,124167,132000
W10,2008-12-01,12,164125,144000
