Area,Date,Sales,Avg_Price,Med_Price
C01,2007-09-01,247,329649,291000
C02,2007-09-01,18,698143,602500
C03,2007-09-01,18,567039,445250
C04,2007-09-01,22,291875,259944
C06,2007-09-01,5,233270,241500
C07,2007-09-01,74,286705,268950
C08,2007-09-01,99,322964,279000
C09,2007-09-01,21,700667,419000
C10,2007-09-01,29,390000,345000
C11,2007-09-01,16,187094,171250
C12,2007-09-01,5,513000,438000
C13,2007-09-01,23,273682,252000
C14,2007-09-01,118,287959,279450
C15,2007-09-01,44,252969,226250
E01,2007-09-01,7,351000,335000
E02,2007-09-01,4,315625,345000
E03,2007-09-01,19,196148,170000
E04,2007-09-01,18,181564,176250
E05,2007-09-01,30,238138,222250
E06,2007-09-01,2,261500,261500
E07,2007-09-01,26,184112,174500
E08,2007-09-01,16,148819,137900
E09,2007-09-01,65,189288,193000
E10,2007-09-01,2,127000,127000
E11,2007-09-01,11,141455,145000
W01,2007-09-01,14,271036,258500
W02,2007-09-01,6,264133,227450
W03,2007-09-01,11,198136,200000
W04,2007-09-01,20,152075,156950
W05,2007-09-01,9,147556,160000
W06,2007-09-01,50,319794,278500
W07,2007-09-01,16,227813,225000
W08,2007-09-01,34,277385,221000
W09,2007-09-01,10,203500,185500
W10,2007-09-01,29,142221,145000
