Area,Date,Sales,Avg_Price,Med_Price
C01,2017-09-01,377,633660,545000
C02,2017-09-01,37,920054,745000
C03,2017-09-01,8,585411,521745
C04,2017-09-01,22,738269,537500
C06,2017-09-01,16,444875,419250
C07,2017-09-01,48,575600,548500
C08,2017-09-01,142,610758,537500
C09,2017-09-01,11,1136182,825000
C10,2017-09-01,38,668052,614500
C11,2017-09-01,15,388567,355000
C12,2017-09-01,3,1432667,1380000
C13,2017-09-01,25,455576,435000
C14,2017-09-01,106,542903,516000
C15,2017-09-01,69,467766,438000
E01,2017-09-01,13,638069,565000
E02,2017-09-01,9,773756,620000
E03,2017-09-01,11,333809,298000
E04,2017-09-01,18,336694,338500
E05,2017-09-01,20,385025,354500
E06,2017-09-01,3,398000,330000
E07,2017-09-01,38,379955,372500
E08,2017-09-01,11,283400,258500
E09,2017-09-01,49,376655,365000
E10,2017-09-01,2,217500,217500
E11,2017-09-01,16,305056,308500
W01,2017-09-01,19,476384,470000
W02,2017-09-01,12,607575,523750
W03,2017-09-01,4,536625,557500
W04,2017-09-01,21,374871,355000
W05,2017-09-01,24,250575,266500
W06,2017-09-01,76,537946,475500
W07,2017-09-01,1,485000,485000
W08,2017-09-01,69,467875,422000
W09,2017-09-01,8,259600,215950
W10,2017-09-01,21,322376,333000
