Area,Date,Sales,Avg_Price,Med_Price
C01,2008-06-01,276,360010,307570
C02,2008-06-01,27,668339,485000
C03,2008-06-01,10,552700,435000
C04,2008-06-01,21,312190,268000
C06,2008-06-01,7,316643,290000
C07,2008-06-01,70,309811,294000
C08,2008-06-01,126,322003,303500
C09,2008-06-01,19,637263,495000
C10,2008-06-01,31,368823,365000
C11,2008-06-01,17,181882,194000
C12,2008-06-01,7,615271,396900
C13,2008-06-01,27,308007,279000
C14,2008-06-01,135,296604,280000
C15,2008-06-01,53,263016,256000
E01,2008-06-01,10,393380,388500
E02,2008-06-01,11,368923,341000
E03,2008-06-01,22,161314,160000
E04,2008-06-01,31,173713,175600
E05,2008-06-01,40,224670,200500
E06,2008-06-01,5,260040,239900
E07,2008-06-01,42,179463,173000
E08,2008-06-01,25,150652,157500
E09,2008-06-01,57,205542,205000
E10,2008-06-01,5,141400,138500
E11,2008-06-01,16,142894,146250
W01,2008-06-01,25,287004,268000
W02,2008-06-01,6,324333,326250
W03,2008-06-01,14,207857,210500
W04,2008-06-01,22,153641,157500
W05,2008-06-01,27,135311,135000
W06,2008-06-01,57,327314,277000
W07,2008-06-01,24,312779,258094
W08,2008-06-01,40,273955,230000
W09,2008-06-01,19,154053,124000
W10,2008-06-01,41,166286,164000
