Area,Date,Sales,Avg_Price,Med_Price
C01,2005-03-01,189,268978,249000
C02,2005-03-01,34,462197,367550
C03,2005-03-01,11,411591,375000
C04,2005-03-01,19,256658,207000
C06,2005-03-01,1,235000,235000
C07,2005-03-01,42,234276,231750
C08,2005-03-01,115,257879,229000
C09,2005-03-01,27,490800,350000
C10,2005-03-01,37,284619,271500
C11,2005-03-01,10,167050,178000
C12,2005-03-01,9,508306,338000
C13,2005-03-01,25,222024,204000
C14,2005-03-01,124,238368,220250
C15,2005-03-01,36,221881,196250
E01,2005-03-01,3,238000,242000
E02,2005-03-01,6,244483,242000
E03,2005-03-01,31,155881,141000
E04,2005-03-01,25,152140,160000
E05,2005-03-01,44,182432,175750
E06,2005-03-01,2,198000,198000
E07,2005-03-01,44,171865,169000
E08,2005-03-01,28,182496,158000
E09,2005-03-01,53,178105,169500
E10,2005-03-01,1,159900,159900
E11,2005-03-01,19,136268,142000
W01,2005-03-01,15,237873,222900
W02,2005-03-01,3,294167,290000
W03,2005-03-01,5,192000,208500
W04,2005-03-01,13,142308,141000
W05,2005-03-01,13,149473,146500
W06,2005-03-01,45,303568,235000
W07,2005-03-01,3,212833,217000
W08,2005-03-01,44,227980,191500
W09,2005-03-01,18,152789,140000
W10,2005-03-01,35,147173,149000
