Area,Date,Sales,Avg_Price,Med_Price
C01,2004-01-01,96,266934,223500
C02,2004-01-01,12,451042,394500
C03,2004-01-01,5,342600,350000
C04,2004-01-01,8,208125,211250
C06,2004-01-01,2,186500,186500
C07,2004-01-01,15,239920,229900
C08,2004-01-01,47,263530,240000
C09,2004-01-01,10,568113,464500
C10,2004-01-01,16,275900,280000
C11,2004-01-01,14,165393,147900
C12,2004-01-01,4,364350,377700
C13,2004-01-01,18,268739,251400
C14,2004-01-01,69,226361,217000
C15,2004-01-01,21,213286,188000
E01,2004-01-01,2,210500,210500
E02,2004-01-01,5,137180,106000
E03,2004-01-01,26,155265,153000
E04,2004-01-01,18,148911,147500
E05,2004-01-01,23,171243,165000
E06,2004-01-01,4,207225,185950
E07,2004-01-01,23,171583,172800
E08,2004-01-01,22,165145,153500
E09,2004-01-01,33,183827,188000
E10,2004-01-01,1,153000,153000
E11,2004-01-01,19,151705,155000
W01,2004-01-01,2,262800,262800
W02,2004-01-01,2,236000,236000
W03,2004-01-01,4,164625,163000
W04,2004-01-01,14,150279,148750
W05,2004-01-01,9,114211,98000
W06,2004-01-01,21,228448,212000
W07,2004-01-01,3,308933,279000
W08,2004-01-01,15,204100,162000
W09,2004-01-01,9,146044,121500
W10,2004-01-01,33,142439,144500
