Area,Date,Sales,Avg_Price,Med_Price
C01,2017-08-01,414,624480,530000
C02,2017-08-01,35,973423,714000
C03,2017-08-01,10,778990,537500
C04,2017-08-01,15,524987,460000
C06,2017-08-01,18,448341,420000
C07,2017-08-01,58,550507,524500
C08,2017-08-01,191,593409,525000
C09,2017-08-01,6,742333,739500
C10,2017-08-01,25,635772,655000
C11,2017-08-01,14,421308,389000
C12,2017-08-01,5,1544000,1350000
C13,2017-08-01,20,430890,433750
C14,2017-08-01,103,541270,480000
C15,2017-08-01,72,450346,415750
E01,2017-08-01,10,711480,599450
E02,2017-08-01,7,531429,447000
E03,2017-08-01,8,344875,282500
E04,2017-08-01,23,332474,325000
E05,2017-08-01,28,442482,425000
E06,2017-08-01,1,475000,475000
E07,2017-08-01,30,394496,402500
E08,2017-08-01,16,317181,319250
E09,2017-08-01,40,405169,384500
E10,2017-08-01,2,199000,199000
E11,2017-08-01,16,311650,313500
W01,2017-08-01,19,648184,506000
W02,2017-08-01,16,472062,426500
W03,2017-08-01,5,392080,345000
W04,2017-08-01,18,312325,304500
W05,2017-08-01,27,313833,315000
W06,2017-08-01,84,500114,454500
W07,2017-08-01,4,553375,441250
W08,2017-08-01,84,425640,408000
W09,2017-08-01,20,362045,306250
W10,2017-08-01,32,286593,294500
