Area,Date,Sales,Avg_Price,Med_Price
C01,2014-11-01,301,438842,390000
C02,2014-11-01,32,980000,751875
C03,2014-11-01,8,649500,601250
C04,2014-11-01,17,550494,523900
C06,2014-11-01,13,342946,330000
C07,2014-11-01,41,365849,350000
C08,2014-11-01,114,434150,391250
C09,2014-11-01,7,626700,543000
C10,2014-11-01,27,560800,543000
C11,2014-11-01,18,259388,192300
C12,2014-11-01,3,885000,630000
C13,2014-11-01,28,331731,299500
C14,2014-11-01,100,412074,382500
C15,2014-11-01,44,352750,317500
E01,2014-11-01,12,467042,486500
E02,2014-11-01,6,405017,365500
E03,2014-11-01,8,263750,204250
E04,2014-11-01,20,196140,194000
E05,2014-11-01,24,278632,266000
E06,2014-11-01,17,450271,412000
E07,2014-11-01,36,252536,253250
E08,2014-11-01,14,185464,172000
E09,2014-11-01,42,260293,249900
E10,2014-11-01,4,177125,170500
E11,2014-11-01,16,174655,185793
W01,2014-11-01,20,351275,327500
W02,2014-11-01,9,396211,376000
W03,2014-11-01,10,284420,282600
W04,2014-11-01,27,203411,182000
W05,2014-11-01,21,226124,204000
W06,2014-11-01,52,428706,377500
W07,2014-11-01,4,311850,300000
W08,2014-11-01,59,353529,310000
W09,2014-11-01,21,257524,275000
W10,2014-11-01,24,201438,198500
