Area,Date,Sales,Avg_Price,Med_Price
C01,2016-07-01,577,476344,430000
C02,2016-07-01,38,1002339,744750
C03,2016-07-01,8,599188,582500
C04,2016-07-01,23,472648,435000
C06,2016-07-01,29,377145,335000
C07,2016-07-01,81,423129,403500
C08,2016-07-01,172,462057,416500
C09,2016-07-01,17,670159,644900
C10,2016-07-01,24,520091,464440
C11,2016-07-01,23,347483,347000
C12,2016-07-01,11,620682,625000
C13,2016-07-01,41,370465,328000
C14,2016-07-01,133,429504,399000
C15,2016-07-01,102,393994,350000
E01,2016-07-01,5,428566,369000
E02,2016-07-01,13,483192,475000
E03,2016-07-01,13,235538,235000
E04,2016-07-01,20,235815,227500
E05,2016-07-01,35,322711,315000
E06,2016-07-01,3,282839,270000
E07,2016-07-01,48,298558,314000
E08,2016-07-01,25,251551,239900
E09,2016-07-01,76,294292,282000
E10,2016-07-01,3,179000,165000
E11,2016-07-01,23,241613,263000
W01,2016-07-01,36,445340,396250
W02,2016-07-01,26,426596,384500
W03,2016-07-01,7,378271,400000
W04,2016-07-01,25,299167,290000
W05,2016-07-01,34,269308,276250
W06,2016-07-01,81,425505,388000
W07,2016-07-01,3,468333,400000
W08,2016-07-01,76,360539,321000
W09,2016-07-01,11,296682,330000
W10,2016-07-01,40,222555,261000
