Area,Date,Sales,Avg_Price,Med_Price
C01,2001-02-01,81,255641,202500
C02,2001-02-01,15,283460,222000
C03,2001-02-01,3,304833,300000
C04,2001-02-01,18,300388,207500
C06,2001-02-01,2,181950,181950
C07,2001-02-01,31,221402,205500
C08,2001-02-01,68,234123,222500
C09,2001-02-01,12,285550,292500
C10,2001-02-01,9,204556,174900
C11,2001-02-01,17,133529,125000
C12,2001-02-01,3,209400,212000
C13,2001-02-01,18,191494,201450
C14,2001-02-01,38,227379,222500
C15,2001-02-01,28,223736,154000
E01,2001-02-01,4,147825,162900
E02,2001-02-01,7,216986,225000
E03,2001-02-01,21,129676,121000
E04,2001-02-01,21,127281,128000
E05,2001-02-01,48,170740,149800
E06,2001-02-01,0,0,0
E07,2001-02-01,24,157669,154800
E08,2001-02-01,38,138987,129500
E09,2001-02-01,34,151349,148000
E10,2001-02-01,2,122500,122500
E11,2001-02-01,28,120079,123450
W01,2001-02-01,8,179875,174250
W02,2001-02-01,4,226500,227000
W03,2001-02-01,7,143214,138000
W04,2001-02-01,13,125900,123000
W05,2001-02-01,27,104307,101500
W06,2001-02-01,26,238435,205250
W07,2001-02-01,7,150400,136000
W08,2001-02-01,23,165961,145000
W09,2001-02-01,17,109021,100000
W10,2001-02-01,30,129465,130500
