Area,Date,Sales,Avg_Price,Med_Price
C01,2009-10-01,305,398788,340500
C02,2009-10-01,37,594814,472400
C03,2009-10-01,17,559729,555000
C04,2009-10-01,22,360591,291500
C06,2009-10-01,9,286331,290000
C07,2009-10-01,100,319063,306250
C08,2009-10-01,135,365577,326000
C09,2009-10-01,11,570799,620000
C10,2009-10-01,53,472171,410000
C11,2009-10-01,19,211687,196000
C12,2009-10-01,5,611100,575000
C13,2009-10-01,28,281052,264500
C14,2009-10-01,103,338703,308000
C15,2009-10-01,62,285172,262504
E01,2009-10-01,15,409253,405000
E02,2009-10-01,7,333614,302500
E03,2009-10-01,27,187885,157000
E04,2009-10-01,30,157591,141500
E05,2009-10-01,30,225585,220500
E06,2009-10-01,0,0,0
E07,2009-10-01,29,183003,190000
E08,2009-10-01,29,164598,160000
E09,2009-10-01,52,230459,230000
E10,2009-10-01,2,152000,152000
E11,2009-10-01,21,131719,133500
W01,2009-10-01,23,323474,288000
W02,2009-10-01,12,404924,399050
W03,2009-10-01,6,238750,240750
W04,2009-10-01,24,156347,154950
W05,2009-10-01,20,134740,124500
W06,2009-10-01,52,320278,299250
W07,2009-10-01,24,275846,271500
W08,2009-10-01,40,239566,212500
W09,2009-10-01,22,205949,215750
W10,2009-10-01,46,158520,152750
