Area,Date,Sales,Avg_Price,Med_Price
C01,2020-12-01,414,683525,611250
C02,2020-12-01,36,985150,770000
C03,2020-12-01,7,669714,635000
C04,2020-12-01,12,691110,570000
C06,2020-12-01,18,525639,520000
C07,2020-12-01,58,595710,567000
C08,2020-12-01,214,673916,597500
C09,2020-12-01,8,992250,918500
C10,2020-12-01,41,758685,692800
C11,2020-12-01,25,564564,500000
C12,2020-12-01,4,1354750,1397500
C13,2020-12-01,36,551797,526500
C14,2020-12-01,72,607845,594400
C15,2020-12-01,88,566430,531000
E01,2020-12-01,23,699831,675000
E02,2020-12-01,13,800731,590000
E03,2020-12-01,10,472400,433500
E04,2020-12-01,25,455160,468000
E05,2020-12-01,27,493303,485000
E06,2020-12-01,5,612000,610000
E07,2020-12-01,32,477672,465000
E08,2020-12-01,18,459889,428000
E09,2020-12-01,41,467959,480000
E10,2020-12-01,5,371700,427000
E11,2020-12-01,18,425022,412450
W01,2020-12-01,22,588654,577500
W02,2020-12-01,17,624971,607000
W03,2020-12-01,4,534750,562500
W04,2020-12-01,40,486750,494500
W05,2020-12-01,21,426352,434900
W06,2020-12-01,78,627519,592158
W07,2020-12-01,8,679053,548500
W08,2020-12-01,66,593392,527750
W09,2020-12-01,11,483045,447500
W10,2020-12-01,34,432647,429500
