Area,Date,Sales,Avg_Price,Med_Price
C01,2009-02-01,133,316846,293000
C02,2009-02-01,11,578136,387500
C03,2009-02-01,6,442000,442500
C04,2009-02-01,17,315971,286000
C06,2009-02-01,7,233560,240000
C07,2009-02-01,43,283491,278000
C08,2009-02-01,72,299741,280000
C09,2009-02-01,4,429500,415000
C10,2009-02-01,31,341581,330000
C11,2009-02-01,9,202222,190000
C12,2009-02-01,2,331900,331900
C13,2009-02-01,12,280783,212950
C14,2009-02-01,52,274912,257500
C15,2009-02-01,22,237952,230500
E01,2009-02-01,7,290571,297500
E02,2009-02-01,7,342071,325000
E03,2009-02-01,18,145306,134000
E04,2009-02-01,10,150690,147000
E05,2009-02-01,23,176435,172000
E06,2009-02-01,3,300667,260000
E07,2009-02-01,12,179358,181000
E08,2009-02-01,11,170773,155500
E09,2009-02-01,28,194207,200500
E10,2009-02-01,1,125000,125000
E11,2009-02-01,8,118688,109250
W01,2009-02-01,14,264857,249500
W02,2009-02-01,7,270414,260000
W03,2009-02-01,3,216667,215000
W04,2009-02-01,10,153800,151000
W05,2009-02-01,11,104000,110000
W06,2009-02-01,24,285250,265000
W07,2009-02-01,14,257329,240800
W08,2009-02-01,19,254263,207000
W09,2009-02-01,7,147714,104000
W10,2009-02-01,23,142635,145000
