Area,Date,Sales,Avg_Price,Med_Price
C01,2004-10-01,150,275145,239000
C02,2004-10-01,22,393017,243472
C03,2004-10-01,5,493700,420000
C04,2004-10-01,10,258980,282450
C06,2004-10-01,3,222000,235000
C07,2004-10-01,26,222211,211000
C08,2004-10-01,84,240663,224500
C09,2004-10-01,16,352231,336400
C10,2004-10-01,25,335643,279900
C11,2004-10-01,12,170708,160250
C12,2004-10-01,5,958760,439900
C13,2004-10-01,21,255595,208000
C14,2004-10-01,93,235608,223000
C15,2004-10-01,24,241783,175750
E01,2004-10-01,4,296500,293000
E02,2004-10-01,6,328692,294325
E03,2004-10-01,28,161071,157000
E04,2004-10-01,20,154845,157500
E05,2004-10-01,43,203422,181250
E06,2004-10-01,3,219167,192000
E07,2004-10-01,27,172674,172000
E08,2004-10-01,29,155721,155000
E09,2004-10-01,44,178345,176544
E10,2004-10-01,3,133667,137000
E11,2004-10-01,12,149125,152250
W01,2004-10-01,6,208083,204750
W02,2004-10-01,2,236875,236875
W03,2004-10-01,7,156071,133000
W04,2004-10-01,17,149724,145000
W05,2004-10-01,25,148900,145000
W06,2004-10-01,37,305945,282000
W07,2004-10-01,10,266732,233250
W08,2004-10-01,36,259759,220500
W09,2004-10-01,16,162544,157500
W10,2004-10-01,29,148767,146750
