Area,Date,Sales,Avg_Price,Med_Price
C01,2003-08-01,199,261357,225000
C02,2003-08-01,17,355040,293500
C03,2003-08-01,5,302400,262000
C04,2003-08-01,22,370377,238995
C06,2003-08-01,4,209475,208000
C07,2003-08-01,27,233889,209000
C08,2003-08-01,72,249092,222500
C09,2003-08-01,12,350992,274000
C10,2003-08-01,18,290183,269950
C11,2003-08-01,18,150611,137250
C12,2003-08-01,3,651300,339900
C13,2003-08-01,18,237005,219000
C14,2003-08-01,110,238212,218750
C15,2003-08-01,42,216445,199500
E01,2003-08-01,2,315325,315325
E02,2003-08-01,5,383580,344900
E03,2003-08-01,38,174998,156500
E04,2003-08-01,25,155058,150000
E05,2003-08-01,41,194806,187000
E06,2003-08-01,4,184750,195500
E07,2003-08-01,32,169489,166375
E08,2003-08-01,29,166779,158000
E09,2003-08-01,39,182908,180000
E10,2003-08-01,2,146500,146500
E11,2003-08-01,31,145806,154000
W01,2003-08-01,11,241964,215000
W02,2003-08-01,3,308333,330000
W03,2003-08-01,6,152317,148500
W04,2003-08-01,22,146977,140750
W05,2003-08-01,35,128297,135000
W06,2003-08-01,31,241327,215000
W07,2003-08-01,2,191500,191500
W08,2003-08-01,32,209083,193950
W09,2003-08-01,16,160825,136000
W10,2003-08-01,32,141313,146000
