Area,Date,Sales,Avg_Price,Med_Price
C01,2000-08-01,109,232350,188000
C02,2000-08-01,18,297081,248500
C03,2000-08-01,8,262625,276250
C04,2000-08-01,18,238646,206750
C06,2000-08-01,1,194900,194900
C07,2000-08-01,29,211614,190000
C08,2000-08-01,69,184317,171900
C09,2000-08-01,11,279235,260000
C10,2000-08-01,12,260500,223000
C11,2000-08-01,19,130024,116400
C12,2000-08-01,2,493500,493500
C13,2000-08-01,19,207147,192000
C14,2000-08-01,40,201896,200912
C15,2000-08-01,23,187043,150500
E01,2000-08-01,0,0,0
E02,2000-08-01,3,222967,171000
E03,2000-08-01,38,133445,120300
E04,2000-08-01,29,126328,134000
E05,2000-08-01,44,157430,159000
E06,2000-08-01,4,171000,159500
E07,2000-08-01,48,146150,147750
E08,2000-08-01,32,123072,125500
E09,2000-08-01,34,153551,159750
E10,2000-08-01,5,126900,130000
E11,2000-08-01,22,120536,126900
W01,2000-08-01,8,171938,168500
W02,2000-08-01,3,250833,247500
W03,2000-08-01,5,139100,135000
W04,2000-08-01,17,119788,122500
W05,2000-08-01,24,106804,107000
W06,2000-08-01,18,235583,220000
W07,2000-08-01,6,183833,153000
W08,2000-08-01,26,193988,154250
W09,2000-08-01,33,158206,141100
W10,2000-08-01,43,121740,125000
