Area,Date,Sales,Avg_Price,Med_Price
C01,2019-12-01,223,772390,670000
C02,2019-12-01,28,1209511,726500
C03,2019-12-01,6,786632,760900
C04,2019-12-01,10,683500,665000
C06,2019-12-01,5,614600,625000
C07,2019-12-01,31,622397,580000
C08,2019-12-01,88,738022,662500
C09,2019-12-01,6,1447000,1060000
C10,2019-12-01,20,651223,606250
C11,2019-12-01,10,540610,525000
C12,2019-12-01,2,792500,792500
C13,2019-12-01,22,539192,534000
C14,2019-12-01,55,646576,620000
C15,2019-12-01,61,573475,512500
E01,2019-12-01,7,826843,790000
E02,2019-12-01,8,748525,775198
E03,2019-12-01,8,389400,392500
E04,2019-12-01,11,442900,415000
E05,2019-12-01,23,471695,459000
E06,2019-12-01,3,595933,534000
E07,2019-12-01,17,464435,478000
E08,2019-12-01,9,431556,415000
E09,2019-12-01,18,456194,450500
E10,2019-12-01,5,337400,340000
E11,2019-12-01,17,352841,354900
W01,2019-12-01,12,558458,497500
W02,2019-12-01,9,693889,725000
W03,2019-12-01,3,592300,585000
W04,2019-12-01,17,482194,484000
W05,2019-12-01,18,398494,425000
W06,2019-12-01,53,608943,555000
W07,2019-12-01,2,880000,880000
W08,2019-12-01,48,595389,535500
W09,2019-12-01,17,376994,357500
W10,2019-12-01,12,403125,419750
