Area,Date,Sales,Avg_Price,Med_Price
C01,2015-07-01,484,459729,405000
C02,2015-07-01,33,767961,600000
C03,2015-07-01,9,564533,474900
C04,2015-07-01,15,455593,340000
C06,2015-07-01,18,385661,355500
C07,2015-07-01,83,389865,365000
C08,2015-07-01,141,456016,419000
C09,2015-07-01,6,558150,474000
C10,2015-07-01,40,587530,482500
C11,2015-07-01,20,263670,255500
C12,2015-07-01,8,480100,427500
C13,2015-07-01,31,357452,335000
C14,2015-07-01,147,395798,376000
C15,2015-07-01,97,389695,339900
E01,2015-07-01,9,497556,441000
E02,2015-07-01,5,386200,385000
E03,2015-07-01,9,207267,213000
E04,2015-07-01,30,216440,223750
E05,2015-07-01,44,283575,273100
E06,2015-07-01,3,242000,241000
E07,2015-07-01,42,276669,269950
E08,2015-07-01,25,228072,229000
E09,2015-07-01,73,274126,263800
E10,2015-07-01,5,217600,208000
E11,2015-07-01,21,212010,228000
W01,2015-07-01,43,409128,375000
W02,2015-07-01,16,350081,330000
W03,2015-07-01,8,332700,324000
W04,2015-07-01,19,227512,190500
W05,2015-07-01,25,205800,168000
W06,2015-07-01,70,375194,335500
W07,2015-07-01,0,0,0
W08,2015-07-01,81,365741,332000
W09,2015-07-01,22,210205,137751
W10,2015-07-01,48,196200,208000
