Area,Date,Sales,Avg_Price,Med_Price
C01,2011-05-01,393,410301,358200
C02,2011-05-01,29,751448,580000
C03,2011-05-01,14,507714,473500
C04,2011-05-01,26,379927,312000
C06,2011-05-01,13,295615,278000
C07,2011-05-01,81,351277,328500
C08,2011-05-01,138,407238,385500
C09,2011-05-01,22,875882,588950
C10,2011-05-01,48,461283,403500
C11,2011-05-01,11,222909,190000
C12,2011-05-01,6,554167,562500
C13,2011-05-01,43,287112,273000
C14,2011-05-01,135,380155,362000
C15,2011-05-01,56,324809,316675
E01,2011-05-01,12,502525,514950
E02,2011-05-01,11,472627,429900
E03,2011-05-01,36,208971,182450
E04,2011-05-01,23,214622,213500
E05,2011-05-01,47,241281,229000
E06,2011-05-01,5,311200,312000
E07,2011-05-01,38,202973,204750
E08,2011-05-01,23,167891,150000
E09,2011-05-01,72,241483,241750
E10,2011-05-01,5,138200,128000
E11,2011-05-01,19,166447,165000
W01,2011-05-01,36,351097,292950
W02,2011-05-01,11,343627,340000
W03,2011-05-01,7,230357,252000
W04,2011-05-01,17,150353,153000
W05,2011-05-01,24,146958,128500
W06,2011-05-01,51,351584,329900
W07,2011-05-01,22,345364,340000
W08,2011-05-01,36,308261,270250
W09,2011-05-01,20,217050,232500
W10,2011-05-01,45,169444,165000
