Area,Date,Sales,Avg_Price,Med_Price
C01,2014-10-01,334,444266,386400
C02,2014-10-01,35,964077,620000
C03,2014-10-01,12,614083,493500
C04,2014-10-01,10,542280,563500
C06,2014-10-01,18,324272,336950
C07,2014-10-01,62,370656,358000
C08,2014-10-01,140,449961,436500
C09,2014-10-01,9,645878,554000
C10,2014-10-01,36,478594,447500
C11,2014-10-01,25,306948,250000
C12,2014-10-01,8,1070313,631000
C13,2014-10-01,34,383538,364200
C14,2014-10-01,99,399059,369000
C15,2014-10-01,71,359605,315000
E01,2014-10-01,18,481822,423250
E02,2014-10-01,7,460100,417000
E03,2014-10-01,9,365333,359000
E04,2014-10-01,32,213856,217450
E05,2014-10-01,36,278448,270000
E06,2014-10-01,5,466560,443400
E07,2014-10-01,37,250748,247000
E08,2014-10-01,17,203059,187000
E09,2014-10-01,54,270590,267250
E10,2014-10-01,3,184667,195000
E11,2014-10-01,13,169291,169000
W01,2014-10-01,30,319545,301000
W02,2014-10-01,27,426815,441000
W03,2014-10-01,6,278250,245000
W04,2014-10-01,27,219215,190000
W05,2014-10-01,29,203497,180000
W06,2014-10-01,55,374218,340000
W07,2014-10-01,3,410573,401500
W08,2014-10-01,94,330059,301250
W09,2014-10-01,26,205096,162500
W10,2014-10-01,34,198115,198000
