Area,Date,Sales,Avg_Price,Med_Price
C01,2005-10-01,187,284382,244818
C02,2005-10-01,38,425237,350500
C03,2005-10-01,11,463773,465000
C04,2005-10-01,24,261948,254250
C06,2005-10-01,3,185667,195500
C07,2005-10-01,42,243091,235250
C08,2005-10-01,92,263561,241000
C09,2005-10-01,17,555900,410000
C10,2005-10-01,14,292786,293000
C11,2005-10-01,20,171995,146000
C12,2005-10-01,3,325667,368000
C13,2005-10-01,29,244507,230000
C14,2005-10-01,118,254409,237500
C15,2005-10-01,41,222268,215000
E01,2005-10-01,3,213667,140000
E02,2005-10-01,6,307900,294950
E03,2005-10-01,25,153472,135000
E04,2005-10-01,21,156890,160000
E05,2005-10-01,36,216147,211000
E06,2005-10-01,3,206700,209500
E07,2005-10-01,35,176533,172000
E08,2005-10-01,20,142725,142500
E09,2005-10-01,47,190215,180500
E10,2005-10-01,3,126833,132000
E11,2005-10-01,18,127006,119500
W01,2005-10-01,7,211643,205000
W02,2005-10-01,4,224725,221950
W03,2005-10-01,10,190570,183500
W04,2005-10-01,18,133333,136000
W05,2005-10-01,19,133126,139000
W06,2005-10-01,40,301173,258375
W07,2005-10-01,11,263800,257000
W08,2005-10-01,38,218789,192500
W09,2005-10-01,18,144250,126000
W10,2005-10-01,19,136447,141000
