Area,Date,Sales,Avg_Price,Med_Price
C01,2013-11-01,235,457352,392500
C02,2013-11-01,24,1121388,715000
C03,2013-11-01,9,736765,594000
C04,2013-11-01,16,468544,341450
C06,2013-11-01,18,317510,307000
C07,2013-11-01,54,384682,360000
C08,2013-11-01,103,413419,395000
C09,2013-11-01,13,655114,562000
C10,2013-11-01,29,455166,415000
C11,2013-11-01,19,277674,232000
C12,2013-11-01,4,1293725,685000
C13,2013-11-01,31,313782,281000
C14,2013-11-01,94,371689,342750
C15,2013-11-01,39,375841,334000
E01,2013-11-01,11,475436,435000
E02,2013-11-01,5,429260,372000
E03,2013-11-01,6,165000,151750
E04,2013-11-01,28,197418,196000
E05,2013-11-01,22,294523,297250
E06,2013-11-01,4,269475,256450
E07,2013-11-01,31,238213,231000
E08,2013-11-01,13,179500,155000
E09,2013-11-01,36,245792,245000
E10,2013-11-01,1,150000,150000
E11,2013-11-01,9,155944,115000
W01,2013-11-01,17,339788,285000
W02,2013-11-01,13,414631,405000
W03,2013-11-01,7,248400,237000
W04,2013-11-01,21,223819,222000
W05,2013-11-01,26,202750,193000
W06,2013-11-01,40,380113,345000
W07,2013-11-01,1,327000,327000
W08,2013-11-01,61,345087,303000
W09,2013-11-01,18,160500,148000
W10,2013-11-01,23,184043,176000
