Area,Date,Sales,Avg_Price,Med_Price
C01,2006-03-01,255,303877,255000
C02,2006-03-01,33,501495,399988
C03,2006-03-01,9,653478,550000
C04,2006-03-01,27,288770,241800
C06,2006-03-01,6,220733,224500
C07,2006-03-01,64,258253,240500
C08,2006-03-01,126,278069,258950
C09,2006-03-01,13,477138,420000
C10,2006-03-01,30,298094,280500
C11,2006-03-01,15,163447,153000
C12,2006-03-01,9,364111,336000
C13,2006-03-01,32,251156,214000
C14,2006-03-01,130,247411,235500
C15,2006-03-01,44,231373,217550
E01,2006-03-01,2,148750,148750
E02,2006-03-01,10,317130,272500
E03,2006-03-01,23,157017,156000
E04,2006-03-01,38,161539,159000
E05,2006-03-01,47,216925,218000
E06,2006-03-01,6,262483,234500
E07,2006-03-01,32,177547,175900
E08,2006-03-01,26,158281,156750
E09,2006-03-01,83,194640,199000
E10,2006-03-01,2,134500,134500
E11,2006-03-01,21,147405,152000
W01,2006-03-01,13,227515,199900
W02,2006-03-01,11,312273,325000
W03,2006-03-01,14,193285,196500
W04,2006-03-01,38,162566,157000
W05,2006-03-01,20,143685,150250
W06,2006-03-01,53,335551,258000
W07,2006-03-01,14,254000,250000
W08,2006-03-01,45,234700,200000
W09,2006-03-01,17,196700,165000
W10,2006-03-01,40,139470,142500
