Area,Date,Sales,Avg_Price,Med_Price
C01,2006-04-01,208,284824,265000
C02,2006-04-01,27,532167,429000
C03,2006-04-01,11,472464,387500
C04,2006-04-01,23,240291,242000
C06,2006-04-01,7,217914,230000
C07,2006-04-01,56,253421,240900
C08,2006-04-01,109,260987,237000
C09,2006-04-01,14,657714,495000
C10,2006-04-01,23,321077,302100
C11,2006-04-01,22,177655,184000
C12,2006-04-01,7,497571,287000
C13,2006-04-01,37,283627,260000
C14,2006-04-01,121,242612,229000
C15,2006-04-01,41,233276,218000
E01,2006-04-01,1,137000,137000
E02,2006-04-01,3,358300,330000
E03,2006-04-01,25,183134,160000
E04,2006-04-01,37,156566,158000
E05,2006-04-01,34,203695,194950
E06,2006-04-01,5,284180,227000
E07,2006-04-01,35,174784,171000
E08,2006-04-01,23,145039,143500
E09,2006-04-01,66,188904,182900
E10,2006-04-01,2,159250,159250
E11,2006-04-01,18,144838,146500
W01,2006-04-01,13,248835,200000
W02,2006-04-01,11,306409,309000
W03,2006-04-01,6,162000,137000
W04,2006-04-01,22,135822,130000
W05,2006-04-01,23,139078,141000
W06,2006-04-01,53,299953,268000
W07,2006-04-01,19,236868,226000
W08,2006-04-01,42,237321,206000
W09,2006-04-01,18,150894,109450
W10,2006-04-01,31,146343,144000
