Area,Date,Sales,Avg_Price,Med_Price
C01,2018-07-01,384,678998,598000
C02,2018-07-01,43,943486,770000
C03,2018-07-01,13,852115,750000
C04,2018-07-01,13,828531,650000
C06,2018-07-01,18,465789,445000
C07,2018-07-01,51,556547,535000
C08,2018-07-01,138,671071,604000
C09,2018-07-01,3,840333,905000
C10,2018-07-01,27,646215,600000
C11,2018-07-01,13,504300,420000
C12,2018-07-01,7,890571,610000
C13,2018-07-01,27,536622,482000
C14,2018-07-01,97,556735,530000
C15,2018-07-01,73,528975,480500
E01,2018-07-01,13,702708,703800
E02,2018-07-01,1,573900,573900
E03,2018-07-01,15,390927,329000
E04,2018-07-01,25,358343,355000
E05,2018-07-01,26,447931,437500
E06,2018-07-01,2,541500,541500
E07,2018-07-01,38,401902,402540
E08,2018-07-01,14,375829,343500
E09,2018-07-01,48,409344,409000
E10,2018-07-01,5,245600,270000
E11,2018-07-01,13,337531,355000
W01,2018-07-01,25,557388,530000
W02,2018-07-01,18,647161,600000
W03,2018-07-01,5,464100,482500
W04,2018-07-01,29,419100,420000
W05,2018-07-01,35,353917,380000
W06,2018-07-01,83,553467,521777
W07,2018-07-01,5,557960,565900
W08,2018-07-01,58,534218,480000
W09,2018-07-01,7,383643,325000
W10,2018-07-01,43,325751,345500
