Area,Date,Sales,Avg_Price,Med_Price
C01,2009-04-01,290,329278,300000
C02,2009-04-01,21,508802,418000
C03,2009-04-01,14,420036,380000
C04,2009-04-01,25,297330,255000
C06,2009-04-01,9,242111,250000
C07,2009-04-01,88,288862,278750
C08,2009-04-01,125,319598,284000
C09,2009-04-01,14,508500,427000
C10,2009-04-01,58,350098,327750
C11,2009-04-01,16,178188,167000
C12,2009-04-01,8,532225,420900
C13,2009-04-01,27,253603,237000
C14,2009-04-01,109,308432,279180
C15,2009-04-01,41,265890,248000
E01,2009-04-01,6,367833,400500
E02,2009-04-01,8,336438,315250
E03,2009-04-01,23,163983,138000
E04,2009-04-01,34,147306,143950
E05,2009-04-01,36,197572,202500
E06,2009-04-01,6,291167,279500
E07,2009-04-01,30,178343,175650
E08,2009-04-01,23,171209,147000
E09,2009-04-01,47,201259,191500
E10,2009-04-01,3,146333,136000
E11,2009-04-01,11,125891,133000
W01,2009-04-01,22,370064,326500
W02,2009-04-01,10,265010,277500
W03,2009-04-01,9,191556,176000
W04,2009-04-01,15,158433,160000
W05,2009-04-01,11,103355,110000
W06,2009-04-01,58,313182,270000
W07,2009-04-01,25,306140,263000
W08,2009-04-01,29,247445,214000
W09,2009-04-01,14,154750,132000
W10,2009-04-01,37,140959,150000
