Area,Date,Sales,Avg_Price,Med_Price
C01,2008-11-01,110,317174,299000
C02,2008-11-01,15,588933,545000
C03,2008-11-01,5,413500,425000
C04,2008-11-01,4,257250,274500
C06,2008-11-01,2,243245,243245
C07,2008-11-01,38,265541,258450
C08,2008-11-01,55,306229,295000
C09,2008-11-01,4,391875,358750
C10,2008-11-01,26,403182,320950
C11,2008-11-01,11,172709,163000
C12,2008-11-01,3,464033,412000
C13,2008-11-01,15,220493,203500
C14,2008-11-01,50,276666,256750
C15,2008-11-01,28,244282,222500
E01,2008-11-01,9,421222,379000
E02,2008-11-01,7,421500,420000
E03,2008-11-01,13,174115,150000
E04,2008-11-01,11,144045,120000
E05,2008-11-01,20,201090,204900
E06,2008-11-01,1,309900,309900
E07,2008-11-01,15,181207,181500
E08,2008-11-01,14,146493,151000
E09,2008-11-01,31,185926,189000
E10,2008-11-01,0,0,0
E11,2008-11-01,11,139455,135000
W01,2008-11-01,9,298333,290000
W02,2008-11-01,5,299180,292000
W03,2008-11-01,6,170900,158500
W04,2008-11-01,10,145990,142450
W05,2008-11-01,15,134993,138000
W06,2008-11-01,18,336377,332233
W07,2008-11-01,10,263340,265250
W08,2008-11-01,14,259871,206000
W09,2008-11-01,18,77778,57250
W10,2008-11-01,19,148553,146500
