Area,Date,Sales,Avg_Price,Med_Price
C01,2014-12-01,217,455509,379999
C02,2014-12-01,21,1025690,762000
C03,2014-12-01,9,583814,570000
C04,2014-12-01,7,359071,358000
C06,2014-12-01,13,345000,312000
C07,2014-12-01,38,349912,343500
C08,2014-12-01,71,446501,420000
C09,2014-12-01,6,491817,530500
C10,2014-12-01,18,536417,553500
C11,2014-12-01,17,237635,210000
C12,2014-12-01,3,410000,415000
C13,2014-12-01,22,368295,298500
C14,2014-12-01,99,405098,378000
C15,2014-12-01,45,342405,335000
E01,2014-12-01,9,530677,478500
E02,2014-12-01,8,443169,410750
E03,2014-12-01,6,236167,217000
E04,2014-12-01,20,191385,203500
E05,2014-12-01,15,317220,265000
E06,2014-12-01,3,443100,429900
E07,2014-12-01,36,255669,256500
E08,2014-12-01,7,234343,199000
E09,2014-12-01,39,263067,252000
E10,2014-12-01,1,35000,35000
E11,2014-12-01,19,182582,195800
W01,2014-12-01,12,352200,358750
W02,2014-12-01,9,379156,379900
W03,2014-12-01,5,285630,324750
W04,2014-12-01,10,231700,237000
W05,2014-12-01,26,204129,181450
W06,2014-12-01,40,441969,335500
W07,2014-12-01,0,0,0
W08,2014-12-01,51,318963,285000
W09,2014-12-01,9,176556,156000
W10,2014-12-01,13,195185,182000
