Area,Date,Sales,Avg_Price,Med_Price
C01,2008-07-01,294,350976,310000
C02,2008-07-01,31,663139,485000
C03,2008-07-01,5,500400,418000
C04,2008-07-01,16,263944,209500
C06,2008-07-01,5,226800,222000
C07,2008-07-01,66,288550,273450
C08,2008-07-01,118,336311,296800
C09,2008-07-01,15,536500,425000
C10,2008-07-01,31,392932,345000
C11,2008-07-01,19,190618,205000
C12,2008-07-01,8,1044863,662500
C13,2008-07-01,26,251385,232000
C14,2008-07-01,135,292035,270000
C15,2008-07-01,51,272572,260000
E01,2008-07-01,7,463771,443000
E02,2008-07-01,10,379490,374500
E03,2008-07-01,27,176396,159900
E04,2008-07-01,27,171924,177500
E05,2008-07-01,32,219357,212500
E06,2008-07-01,5,305600,358000
E07,2008-07-01,43,182214,182000
E08,2008-07-01,22,166077,165450
E09,2008-07-01,57,200352,202000
E10,2008-07-01,3,138500,138000
E11,2008-07-01,19,145947,152000
W01,2008-07-01,30,313540,278500
W02,2008-07-01,10,365190,363500
W03,2008-07-01,12,194358,194150
W04,2008-07-01,16,163594,165000
W05,2008-07-01,24,126538,124500
W06,2008-07-01,58,309757,284000
W07,2008-07-01,24,275625,258000
W08,2008-07-01,40,273475,229000
W09,2008-07-01,17,182159,175000
W10,2008-07-01,48,169094,169500
