Area,Date,Sales,Avg_Price,Med_Price
C01,2001-06-01,138,232266,216500
C02,2001-06-01,28,327211,239600
C03,2001-06-01,5,385400,328000
C04,2001-06-01,15,251229,215000
C06,2001-06-01,0,0,0
C07,2001-06-01,28,207000,208000
C08,2001-06-01,85,207380,196000
C09,2001-06-01,10,531500,332250
C10,2001-06-01,25,337608,248000
C11,2001-06-01,17,140529,127000
C12,2001-06-01,6,332513,291540
C13,2001-06-01,29,227686,194000
C14,2001-06-01,71,215673,206000
C15,2001-06-01,30,220585,170000
E01,2001-06-01,4,172900,162900
E02,2001-06-01,5,240700,232000
E03,2001-06-01,40,136343,129750
E04,2001-06-01,36,132949,128000
E05,2001-06-01,59,169136,163000
E06,2001-06-01,4,145125,141500
E07,2001-06-01,49,156945,156000
E08,2001-06-01,28,131775,134500
E09,2001-06-01,40,153770,152750
E10,2001-06-01,1,143800,143800
E11,2001-06-01,35,125572,128000
W01,2001-06-01,14,212957,187450
W02,2001-06-01,2,283250,283250
W03,2001-06-01,7,161929,175000
W04,2001-06-01,26,122427,119100
W05,2001-06-01,32,110083,113250
W06,2001-06-01,28,246013,209000
W07,2001-06-01,4,145100,150200
W08,2001-06-01,46,183840,175500
W09,2001-06-01,27,126356,117500
W10,2001-06-01,50,121196,123450
