Area,Date,Sales,Avg_Price,Med_Price
C01,2014-05-01,395,438121,383000
C02,2014-05-01,46,966528,625000
C03,2014-05-01,18,650878,564450
C04,2014-05-01,13,686500,410000
C06,2014-05-01,18,358967,304500
C07,2014-05-01,64,361309,356750
C08,2014-05-01,136,466055,421800
C09,2014-05-01,12,932505,885500
C10,2014-05-01,31,518492,515000
C11,2014-05-01,25,224888,192000
C12,2014-05-01,10,843900,595250
C13,2014-05-01,37,318683,290100
C14,2014-05-01,126,408210,372000
C15,2014-05-01,75,373598,328000
E01,2014-05-01,20,468645,447450
E02,2014-05-01,10,438530,386000
E03,2014-05-01,10,244430,182000
E04,2014-05-01,28,187500,174000
E05,2014-05-01,35,310854,298000
E06,2014-05-01,3,326167,290000
E07,2014-05-01,49,246727,253000
E08,2014-05-01,24,225671,175500
E09,2014-05-01,44,257382,254000
E10,2014-05-01,2,142500,142500
E11,2014-05-01,28,179388,178000
W01,2014-05-01,23,396408,389900
W02,2014-05-01,23,326513,336000
W03,2014-05-01,10,284940,318500
W04,2014-05-01,20,218075,182000
W05,2014-05-01,28,229150,216750
W06,2014-05-01,69,397584,340000
W07,2014-05-01,2,452500,452500
W08,2014-05-01,89,347487,308000
W09,2014-05-01,17,201824,193000
W10,2014-05-01,25,189390,193500
