Area,Date,Sales,Avg_Price,Med_Price
C01,2020-11-01,340,693586,625000
C02,2020-11-01,44,1006739,785000
C03,2020-11-01,12,786742,642950
C04,2020-11-01,11,567227,550000
C06,2020-11-01,15,554867,545000
C07,2020-11-01,39,610468,620000
C08,2020-11-01,158,683911,624500
C09,2020-11-01,9,2274100,1880000
C10,2020-11-01,41,678739,613880
C11,2020-11-01,19,515921,488000
C12,2020-11-01,5,784900,815500
C13,2020-11-01,30,610163,560000
C14,2020-11-01,60,627035,586000
C15,2020-11-01,72,589232,553400
E01,2020-11-01,16,650063,617500
E02,2020-11-01,13,743385,720000
E03,2020-11-01,5,470600,435000
E04,2020-11-01,16,451188,417500
E05,2020-11-01,26,481169,477500
E06,2020-11-01,9,719111,675000
E07,2020-11-01,38,479787,480000
E08,2020-11-01,23,444566,435000
E09,2020-11-01,41,469912,460000
E10,2020-11-01,3,380667,414000
E11,2020-11-01,13,441377,448000
W01,2020-11-01,32,651659,570000
W02,2020-11-01,28,674443,652750
W03,2020-11-01,10,535300,552500
W04,2020-11-01,34,499144,500000
W05,2020-11-01,20,459975,459000
W06,2020-11-01,60,666833,587500
W07,2020-11-01,1,564000,564000
W08,2020-11-01,90,562684,525000
W09,2020-11-01,16,421000,395000
W10,2020-11-01,26,441977,449950
