Area,Date,Sales,Avg_Price,Med_Price
C01,2018-11-01,343,695814,609000
C02,2018-11-01,43,1047339,749300
C03,2018-11-01,9,722000,650000
C04,2018-11-01,14,864886,683500
C06,2018-11-01,14,511767,503500
C07,2018-11-01,51,555856,530000
C08,2018-11-01,146,682316,607150
C09,2018-11-01,11,1346500,1125000
C10,2018-11-01,31,689481,609000
C11,2018-11-01,22,477095,425550
C12,2018-11-01,2,734750,734750
C13,2018-11-01,28,509370,495750
C14,2018-11-01,83,573849,560000
C15,2018-11-01,77,494021,483000
E01,2018-11-01,15,741047,638000
E02,2018-11-01,10,671290,472450
E03,2018-11-01,7,393414,395000
E04,2018-11-01,23,379291,380000
E05,2018-11-01,21,412214,409000
E06,2018-11-01,6,464667,450500
E07,2018-11-01,33,405666,399500
E08,2018-11-01,21,403448,350100
E09,2018-11-01,38,422794,406000
E10,2018-11-01,3,342367,318000
E11,2018-11-01,14,335343,311450
W01,2018-11-01,17,591029,560500
W02,2018-11-01,30,662103,619750
W03,2018-11-01,7,528700,505000
W04,2018-11-01,32,375072,375000
W05,2018-11-01,23,379686,400000
W06,2018-11-01,76,562397,496950
W07,2018-11-01,4,591200,522000
W08,2018-11-01,64,468821,450000
W09,2018-11-01,24,317804,285000
W10,2018-11-01,28,324086,347000
