Area,Date,Sales,Avg_Price,Med_Price
C01,2010-04-01,394,380936,347250
C02,2010-04-01,37,653835,475000
C03,2010-04-01,12,634050,602500
C04,2010-04-01,27,332946,255000
C06,2010-04-01,20,305649,298500
C07,2010-04-01,90,340504,320500
C08,2010-04-01,175,361975,334900
C09,2010-04-01,5,444760,435000
C10,2010-04-01,47,446744,401000
C11,2010-04-01,14,195357,218000
C12,2010-04-01,7,721943,529000
C13,2010-04-01,41,313801,278500
C14,2010-04-01,143,358564,333000
C15,2010-04-01,75,309526,284900
E01,2010-04-01,10,446050,407000
E02,2010-04-01,9,331044,302500
E03,2010-04-01,40,235865,179950
E04,2010-04-01,23,187395,201000
E05,2010-04-01,59,230431,233500
E06,2010-04-01,1,379900,379900
E07,2010-04-01,38,202471,214250
E08,2010-04-01,29,185800,171000
E09,2010-04-01,102,237423,236275
E10,2010-04-01,2,141750,141750
E11,2010-04-01,31,159703,155500
W01,2010-04-01,31,337150,310500
W02,2010-04-01,11,360641,369900
W03,2010-04-01,7,210443,225000
W04,2010-04-01,31,153355,152000
W05,2010-04-01,25,137236,130000
W06,2010-04-01,68,397121,314500
W07,2010-04-01,48,305646,295000
W08,2010-04-01,59,252669,245000
W09,2010-04-01,20,175370,147000
W10,2010-04-01,50,160830,157000
