Area,Date,Sales,Avg_Price,Med_Price
C01,2017-01-01,302,531026,460400
C02,2017-01-01,23,1032657,650000
C03,2017-01-01,10,779838,551500
C04,2017-01-01,13,625594,565000
C06,2017-01-01,11,392991,359900
C07,2017-01-01,57,487065,460000
C08,2017-01-01,88,554119,513750
C09,2017-01-01,3,519667,439000
C10,2017-01-01,28,599954,557500
C11,2017-01-01,14,322800,322150
C12,2017-01-01,6,804833,671000
C13,2017-01-01,21,430714,365000
C14,2017-01-01,86,475325,453350
C15,2017-01-01,75,425803,382000
E01,2017-01-01,3,589667,580000
E02,2017-01-01,4,663375,567750
E03,2017-01-01,8,397885,383550
E04,2017-01-01,16,268344,276500
E05,2017-01-01,27,355693,365000
E06,2017-01-01,2,394500,394500
E07,2017-01-01,32,313868,310000
E08,2017-01-01,5,350000,263000
E09,2017-01-01,38,315776,317500
E10,2017-01-01,10,188010,198000
E11,2017-01-01,20,214990,191250
W01,2017-01-01,18,520939,445950
W02,2017-01-01,7,543571,480000
W03,2017-01-01,4,426750,383500
W04,2017-01-01,16,315456,311500
W05,2017-01-01,26,270746,325250
W06,2017-01-01,58,456193,414100
W07,2017-01-01,2,609500,609500
W08,2017-01-01,56,410225,361750
W09,2017-01-01,9,280567,220500
W10,2017-01-01,27,276103,285800
