Area,Date,Sales,Avg_Price,Med_Price
C01,2016-04-01,572,487778,420000
C02,2016-04-01,52,755001,685000
C03,2016-04-01,16,572963,559250
C04,2016-04-01,18,599301,525000
C06,2016-04-01,22,391845,377500
C07,2016-04-01,86,430348,405050
C08,2016-04-01,192,460817,418000
C09,2016-04-01,17,1277457,708000
C10,2016-04-01,42,580829,510000
C11,2016-04-01,31,302906,295000
C12,2016-04-01,10,965762,757500
C13,2016-04-01,45,377780,349900
C14,2016-04-01,173,429738,397000
C15,2016-04-01,89,364974,327000
E01,2016-04-01,18,461733,434400
E02,2016-04-01,9,512156,541000
E03,2016-04-01,10,308500,230750
E04,2016-04-01,33,258173,253000
E05,2016-04-01,44,353963,326400
E06,2016-04-01,8,441013,451650
E07,2016-04-01,43,299177,290000
E08,2016-04-01,17,240882,194000
E09,2016-04-01,52,288038,278500
E10,2016-04-01,3,137667,150000
E11,2016-04-01,20,209450,209000
W01,2016-04-01,26,438308,421500
W02,2016-04-01,15,422433,408000
W03,2016-04-01,12,370375,403750
W04,2016-04-01,19,253570,222500
W05,2016-04-01,36,253722,270000
W06,2016-04-01,92,408451,353250
W07,2016-04-01,10,513675,493750
W08,2016-04-01,105,364366,325000
W09,2016-04-01,19,213083,161000
W10,2016-04-01,41,223037,240000
